Gene_id,E1_24,E2_24,E3_24,E1_48,E2_48,E3_48,C1,C2,C3
sp|Q8K4E0|ALMS1_MOUSE,10963.0,14580.0,23093.0,28315.0,30949.0,40281.0,117700.0,86183.0,25018.0
sp|Q8K4F6|NSUN5_MOUSE,447720.0,283420.0,622190.0,261380.0,277840.0,387360.0,671840.0,258770.0,535090.0
tr|A2ACM0|A2ACM0_MOUSE,0.0,11114.0,22887.0,0.0,146710.0,7790.1,79004.0,135270.0,290240.0
sp|Q8K4X7|PLCD_MOUSE,4077.0,47439.0,183280.0,71562.0,494070.0,301260.0,268000.0,359560.0,614650.0
sp|Q8N9S3|AHSA2_MOUSE,2143200.0,3692900.0,2901700.0,3017400.0,3870500.0,1457700.0,4173000.0,2321300.0,4070400.0
sp|Q8QZT1|THIL_MOUSE,842620.0,949540.0,297690.0,956660.0,1528000.0,633190.0,1058400.0,1473600.0,718760.0
sp|Q8QZY1|EIF3L_MOUSE,104180.0,348610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tr|D3YYK8|D3YYK8_MOUSE,74889.0,0.0,107440.0,399920.0,137570.0,0.0,126890.0,0.0,317670.0
tr|H3BJ52|H3BJ52_MOUSE,366540.0,538790.0,240540.0,395660.0,291020.0,290100.0,248660.0,257550.0,457660.0
tr|G5E924|G5E924_MOUSE,8243.4,282530.0,654080.0,237780.0,30749.0,662950.0,346540.0,19521.0,0.0
tr|D3YTR6|D3YTR6_MOUSE,0.0,336580.0,371550.0,329940.0,414420.0,200000.0,219440.0,566700.0,346970.0
sp|Q8R0G9|NU133_MOUSE,119960.0,0.0,445100.0,47546.0,0.0,0.0,9529.3,0.0,0.0
sp|Q8R0S2|IQEC1_MOUSE,29796.0,70119.0,22395.0,10112.0,94251.0,73146.0,92019.0,53271.0,94602.0
tr|D6REF7|D6REF7_MOUSE,184600.0,472800.0,282900.0,74397.0,0.0,212820.0,195800.0,66363.0,295450.0
tr|A0A0U1RNK7|A0A0U1RNK7_MOUSE,22636.0,227270.0,0.0,58581.0,175130.0,0.0,0.0,0.0,0.0
sp|Q8R1B4|EIF3C_MOUSE,92698.0,40339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|Q8R1Q8|DC1L1_MOUSE,23928.0,309450.0,183460.0,137400.0,240620.0,125880.0,167400.0,131400.0,338640.0
tr|D3Z3F8|D3Z3F8_MOUSE,26089.0,717980.0,23159.0,12805.0,629000.0,42156.0,0.0,281400.0,156210.0
sp|Q8R2N2|UTP4_MOUSE,245370.0,225630.0,154610.0,68785.0,0.0,0.0,144420.0,0.0,78539.0
sp|Q8R2V2|IFFO2_MOUSE,152830.0,1358700.0,319100.0,588400.0,512110.0,260490.0,739510.0,383300.0,746710.0
sp|Q8R323|RFC3_MOUSE,0.0,138310.0,0.0,0.0,181300.0,51014.0,0.0,278450.0,73236.0
sp|Q8R349|CDC16_MOUSE,0.0,0.0,115550.0,64842.0,66160.0,114000.0,70932.0,70456.0,607400.0
sp|Q8R3C0|MCMBP_MOUSE,128010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|Q8R502|LRC8C_MOUSE,32099.0,89136.0,36388.0,52992.0,75348.0,0.0,11213.0,15117.0,54290.0
sp|Q8R570|SNP47_MOUSE,4851800.0,16223000.0,11903000.0,9732700.0,17415000.0,7422000.0,15981000.0,15404000.0,15298000.0
sp|Q8R5J9|PRAF3_MOUSE,747110.0,664640.0,542900.0,1442200.0,0.0,0.0,756390.0,0.0,0.0
sp|Q8VBT0|TMX1_MOUSE,305730.0,709420.0,0.0,459110.0,709820.0,0.0,0.0,0.0,0.0
sp|Q8VBZ3|CLPT1_MOUSE,124390.0,294910.0,144670.0,406770.0,156680.0,77843.0,146050.0,80944.0,129600.0
sp|Q8VC16|LRC14_MOUSE,69199.0,58168.0,40693.0,86798.0,71350.0,64669.0,354010.0,151200.0,139810.0
sp|Q8VCB1|NDC1_MOUSE,1883000.0,2089300.0,2669800.0,2076600.0,1473400.0,519650.0,3211500.0,692780.0,1557800.0
sp|Q8VCM8|NCLN_MOUSE,996960.0,3026000.0,2830400.0,1651200.0,2950300.0,1622600.0,2446500.0,2825500.0,2744900.0
sp|Q8VCR7|ABHEB_MOUSE,0.0,0.0,0.0,0.0,758710.0,2299900.0,0.0,2009200.0,2955700.0
sp|Q8VCW8|ACSF2_MOUSE,23752.0,0.0,0.0,0.0,1146500.0,229050.0,0.0,654850.0,619210.0
sp|Q8VDD5|MYH9_MOUSE,143420.0,4333300.0,4981.0,26850.0,245430.0,283870.0,0.0,260180.0,61788.0
sp|Q8VDF2|UHRF1_MOUSE,0.0,1572000.0,416580.0,0.0,416950.0,161620.0,172580.0,1231400.0,108810.0
tr|A0A087WP83|A0A087WP83_MOUSE,49285.0,199040.0,56209.0,102220.0,38123.0,62967.0,41303.0,31790.0,17836.0
sp|Q8VDM4|PSMD2_MOUSE,747090.0,2527600.0,913870.0,633130.0,846200.0,293900.0,398190.0,418720.0,402720.0
sp|Q8VDN2|AT1A1_MOUSE,797200.0,2799700.0,597770.0,1654100.0,1570900.0,247030.0,634510.0,84762.0,656340.0
sp|Q8VDP4|CCAR2_MOUSE,0.0,0.0,57957.0,44087.0,0.0,0.0,323000.0,163470.0,99198.0
tr|A0A0U1RP13|A0A0U1RP13_MOUSE,976190.0,2276500.0,1509200.0,1424800.0,3036200.0,1580700.0,2269500.0,2582700.0,2727700.0
sp|Q8VDW0|DX39A_MOUSE,2302900.0,2346300.0,2006600.0,2102300.0,457910.0,185690.0,2312700.0,530820.0,414870.0
sp|Q8VDZ4|ZDHC5_MOUSE,123340.0,442050.0,65570.0,177440.0,0.0,0.0,15966.0,0.0,0.0
sp|Q8VE73|CUL7_MOUSE,52926.0,61409.0,153160.0,76384.0,0.0,32968.0,100340.0,20028.0,84034.0
sp|Q8VEB2|SAV1_MOUSE,0.0,613230.0,688350.0,565050.0,920490.0,328520.0,1397900.0,730830.0,1041300.0
sp|Q8VEK3|HNRPU_MOUSE,195660.0,637710.0,567650.0,287480.0,600510.0,868930.0,325930.0,393450.0,515270.0
sp|Q8VEM8|MPCP_MOUSE,6242000.0,34722000.0,17089000.0,12551000.0,42800000.0,28766000.0,13555000.0,36237000.0,41791000.0
sp|Q8VH51|RBM39_MOUSE,822520.0,1329500.0,1500400.0,1441700.0,1171000.0,569030.0,1316300.0,1455300.0,990460.0
sp|Q8VHE0|SEC63_MOUSE,526430.0,1998600.0,1117800.0,706740.0,2579100.0,1286600.0,1346900.0,2003800.0,2302200.0
sp|Q8VHR5|P66B_MOUSE,0.0,170600.0,0.0,0.0,0.0,23992.0,0.0,0.0,0.0
sp|Q8VHX6|FLNC_MOUSE,570500.0,860500.0,577300.0,831120.0,777200.0,484330.0,951620.0,556070.0,746510.0
sp|Q8VHY0|CSPG4_MOUSE,196890.0,1893700.0,388160.0,673600.0,1594900.0,193920.0,105040.0,341800.0,200270.0
sp|Q8VIG0|ZCH14_MOUSE,0.0,0.0,53503.0,0.0,0.0,0.0,104130.0,35500.0,81502.0
sp|Q8VIJ6|SFPQ_MOUSE,1549400.0,1523300.0,1904100.0,911790.0,1478900.0,863160.0,1099300.0,964730.0,943160.0
sp|Q91V41|RAB14_MOUSE,489090.0,627860.0,206500.0,1274100.0,690390.0,190720.0,252980.0,0.0,276540.0
sp|Q91V61|SFXN3_MOUSE,292400.0,2798600.0,1389100.0,861420.0,5527500.0,3610100.0,1637300.0,4732200.0,4194000.0
tr|Q3V117|Q3V117_MOUSE,0.0,1033500.0,16621.0,0.0,16348.0,26116.0,0.0,0.0,0.0
sp|Q91VC3|IF4A3_MOUSE,545180.0,1389600.0,1434000.0,497380.0,240420.0,738630.0,822840.0,213620.0,0.0
sp|Q91VD9|NDUS1_MOUSE,91022.0,1175200.0,394130.0,195710.0,1425900.0,826160.0,499780.0,1373400.0,995930.0
sp|Q91VI7|RINI_MOUSE,6616800.0,33695000.0,23563000.0,11412000.0,36187000.0,14366000.0,13513000.0,30194000.0,31615000.0
tr|A2AFI3|A2AFI3_MOUSE,46445.0,210750.0,865200.0,110910.0,103660.0,319090.0,455140.0,105090.0,86817.0
tr|Q8C2Q8|Q8C2Q8_MOUSE,16960000.0,23115000.0,23586000.0,19262000.0,28221000.0,13904000.0,20322000.0,23103000.0,26228000.0
sp|Q91VR5|DDX1_MOUSE,374170.0,1466900.0,353060.0,332410.0,165990.0,177060.0,210570.0,175430.0,85188.0
sp|Q91VT4|CBR4_MOUSE,47609.0,205550.0,155330.0,110700.0,307430.0,214950.0,120310.0,500700.0,632680.0
tr|A2AMY5|A2AMY5_MOUSE,871070.0,0.0,201390.0,486520.0,206150.0,0.0,422970.0,275980.0,230710.0
sp|Q91W92|BORG5_MOUSE,683750.0,4554600.0,3186700.0,3239300.0,5925100.0,3246100.0,3251200.0,4125300.0,5364300.0
sp|Q91WD5|NDUS2_MOUSE,42012.0,195080.0,71631.0,108350.0,59770.0,32731.0,104270.0,150910.0,0.0
sp|Q91WK2|EIF3H_MOUSE,45640.0,253480.0,16931.0,0.0,48329.0,0.0,0.0,0.0,0.0
sp|Q91WL8|WWOX_MOUSE,0.0,1139700.0,136190.0,209480.0,1342200.0,0.0,0.0,0.0,0.0
sp|Q91X78|ERLN1_MOUSE,179630.0,560600.0,454070.0,240840.0,0.0,296840.0,252420.0,0.0,449790.0
sp|Q91X84|CRTC3_MOUSE,1751700.0,7769200.0,5390900.0,3989400.0,14515000.0,10083000.0,7910500.0,13146000.0,9502400.0
tr|A0A494B8Y8|A0A494B8Y8_MOUSE,1059300.0,4215900.0,2500700.0,1688800.0,2921700.0,2462200.0,2468400.0,2328300.0,3363000.0
sp|Q91XV3|BASP1_MOUSE,196940.0,863380.0,253890.0,476150.0,1386200.0,582980.0,0.0,93313.0,235550.0
tr|E9QKZ2|E9QKZ2_MOUSE,9104.9,638180.0,74022.0,17818.0,356570.0,176470.0,135390.0,297270.0,445780.0
tr|E9PYT3|E9PYT3_MOUSE,513930.0,1150500.0,593290.0,603580.0,795160.0,661680.0,371090.0,433440.0,642380.0
sp|Q91YI6|GLD2_MOUSE,109190.0,86802.0,320810.0,119510.0,67683.0,28599.0,661230.0,54885.0,39866.0
sp|Q91YM4|FAKD4_MOUSE,117020.0,351500.0,308460.0,284700.0,145360.0,213470.0,363790.0,305640.0,436760.0
sp|Q91YQ5|RPN1_MOUSE,2791300.0,7421500.0,4926300.0,2745000.0,9802900.0,3974500.0,5698700.0,7517200.0,9074000.0
tr|D3YUM1|D3YUM1_MOUSE,63757.0,501710.0,528480.0,80983.0,145320.0,0.0,237540.0,0.0,315220.0
sp|Q91YT7|YTHD2_MOUSE,409750.0,381680.0,0.0,612780.0,484260.0,531990.0,524990.0,456390.0,154140.0
sp|Q91YT8|CSCL1_MOUSE,0.0,86508.0,0.0,9137.1,285400.0,98427.0,62128.0,288500.0,337640.0
sp|Q91Z96|BMP2K_MOUSE,286630.0,260100.0,497800.0,567150.0,341560.0,216330.0,754100.0,384000.0,356230.0
sp|Q91ZA3|PCCA_MOUSE,7682100.0,178340000.0,92964000.0,30913000.0,369730000.0,268060000.0,60426000.0,391160000.0,332110000.0
sp|Q91ZD4|VANG2_MOUSE,0.0,246140.0,0.0,0.0,85305.0,0.0,0.0,0.0,0.0
sp|Q91ZN5|S35B2_MOUSE,442180.0,426100.0,288580.0,727880.0,1231400.0,418480.0,1052100.0,0.0,1781700.0
sp|Q91ZW3|SMCA5_MOUSE,0.0,79513.0,132920.0,0.0,76601.0,67130.0,17835.0,193090.0,0.0
sp|Q91ZX7|LRP1_MOUSE,15648.0,46639.0,16816.0,7791.3,15543.0,9222.3,0.0,10340.0,9769.8
sp|Q920L1|FADS1_MOUSE,3193900.0,9292400.0,8131800.0,4986500.0,13724000.0,7138900.0,9764800.0,9658800.0,10899000.0
sp|Q921F2|TADBP_MOUSE,409800.0,1429300.0,337130.0,322860.0,456950.0,552510.0,691570.0,542000.0,573650.0
sp|Q921I6|SH3B4_MOUSE,178310.0,0.0,0.0,332670.0,24316.0,0.0,179680.0,0.0,0.0
sp|Q921U8|SMTN_MOUSE,449310.0,246370.0,354150.0,337240.0,0.0,0.0,330800.0,0.0,190770.0
sp|Q922B2|SYDC_MOUSE,1857900.0,1972800.0,1508100.0,2286500.0,1517500.0,869280.0,1784300.0,1371000.0,1342100.0
sp|Q922D8|C1TC_MOUSE,6436900.0,11593000.0,8779400.0,7263800.0,15047000.0,9063500.0,8902900.0,13400000.0,10949000.0
sp|Q922F4|TBB6_MOUSE,25306000.0,62616000.0,41975000.0,34129000.0,82236000.0,55841000.0,68414000.0,81468000.0,79893000.0
sp|Q922J9|FACR1_MOUSE,956700.0,3823700.0,2926300.0,2000000.0,3050600.0,1994300.0,2266900.0,3041600.0,4307800.0
sp|Q922Q4|P5CR2_MOUSE,2714900.0,5449600.0,4240200.0,2568500.0,12788000.0,5042000.0,4318100.0,4772800.0,7143000.0
sp|Q922R8|PDIA6_MOUSE,489680.0,1196000.0,193350.0,0.0,590150.0,83914.0,195770.0,192880.0,623510.0
sp|Q922W5|P5CR1_MOUSE,0.0,225010.0,0.0,529590.0,417280.0,910350.0,280230.0,325910.0,720470.0
tr|A0A338P6B4|A0A338P6B4_MOUSE,526130.0,2026300.0,117980.0,71183.0,0.0,944460.0,0.0,0.0,0.0
tr|A0A0J9YU82|A0A0J9YU82_MOUSE,294170.0,372800.0,525140.0,445680.0,452660.0,406000.0,804700.0,349060.0,903240.0
sp|Q924Z4|CERS2_MOUSE,1879300.0,854170.0,2463800.0,1836000.0,2859500.0,862620.0,2608500.0,2588800.0,4250900.0
sp|Q99020|ROAA_MOUSE,2078000.0,3636800.0,2378800.0,1811400.0,2321900.0,1329100.0,2443800.0,883500.0,2127600.0
tr|D3YZ62|D3YZ62_MOUSE,8508.5,63665.0,15949.0,0.0,178670.0,0.0,0.0,0.0,0.0
sp|Q99J09|MEP50_MOUSE,2377400.0,1349600.0,2049000.0,1103700.0,690530.0,788810.0,1853600.0,314790.0,947530.0
sp|Q99J27|ACATN_MOUSE,591750.0,2183000.0,969060.0,905000.0,3498200.0,2433400.0,2109600.0,3468900.0,3747900.0
sp|Q99J56|DERL1_MOUSE,6281400.0,10509000.0,11547000.0,8103100.0,16761000.0,10960000.0,13005000.0,12922000.0,19030000.0
sp|Q99J95|CDK9_MOUSE,55720.0,90246.0,89313.0,73382.0,0.0,0.0,199070.0,0.0,0.0
sp|Q99J99|THTM_MOUSE,501520.0,1111600.0,1413800.0,1232300.0,1160700.0,699110.0,850110.0,1462500.0,1535800.0
sp|Q99JF8|PSIP1_MOUSE,0.0,464550.0,423550.0,0.0,518820.0,452160.0,153660.0,807460.0,0.0
tr|A0A1B0GQW0|A0A1B0GQW0_MOUSE,657110.0,320770.0,0.0,577910.0,0.0,789530.0,1642500.0,0.0,0.0
sp|Q99JR1|SFXN1_MOUSE,0.0,0.0,157700.0,0.0,229680.0,0.0,167130.0,362640.0,807000.0
tr|A2ATI9|A2ATI9_MOUSE,304080.0,919870.0,0.0,439960.0,432380.0,0.0,0.0,0.0,0.0
sp|Q99JY0|ECHB_MOUSE,2192400.0,649020.0,263680.0,1028200.0,610090.0,297730.0,261800.0,826340.0,158660.0
sp|Q99K48|NONO_MOUSE,2221700.0,6041900.0,9132000.0,4985200.0,3367900.0,1610500.0,7754700.0,4816100.0,4287800.0
sp|Q99K85|SERC_MOUSE,352210.0,3199500.0,0.0,0.0,0.0,211010.0,0.0,95425.0,0.0
sp|Q99K90|TAB2_MOUSE,1601600.0,2445200.0,2769000.0,1709400.0,2060600.0,1532200.0,3165100.0,2135300.0,1906800.0
tr|A0A286YDS5|A0A286YDS5_MOUSE,523210.0,501190.0,442120.0,1578700.0,0.0,314400.0,332170.0,0.0,428560.0
sp|Q99KI0|ACON_MOUSE,0.0,513100.0,0.0,16441.0,169340.0,46223.0,25220.0,0.0,0.0
tr|G3XA31|G3XA31_MOUSE,86026.0,419430.0,343670.0,253150.0,755310.0,0.0,464790.0,816740.0,457160.0
sp|Q99KQ4|NAMPT_MOUSE,2701800.0,4267500.0,4079000.0,2508000.0,3130700.0,945880.0,3059400.0,2489500.0,2622900.0
sp|Q99KV1|DJB11_MOUSE,1921500.0,9511800.0,6355900.0,3682400.0,14245000.0,7386900.0,7647800.0,13065000.0,12588000.0
tr|A0A2U3TZ82|A0A2U3TZ82_MOUSE,155720.0,814060.0,90597.0,789550.0,1103400.0,76076.0,0.0,0.0,0.0
sp|Q99KX1|MLF2_MOUSE,1696100.0,0.0,1287300.0,2087700.0,2137000.0,641500.0,1671600.0,792380.0,1112200.0
sp|Q99L43|CDS2_MOUSE,146130.0,689580.0,339400.0,329360.0,914360.0,615350.0,712060.0,177150.0,828750.0
sp|Q99L48|NMD3_MOUSE,1041500.0,1505500.0,976300.0,724620.0,641190.0,551680.0,1392700.0,488500.0,450050.0
sp|Q99LB0|TDIF1_MOUSE,146240.0,352280.0,375100.0,205090.0,272070.0,190420.0,466890.0,0.0,418170.0
sp|Q99LC5|ETFA_MOUSE,316430.0,1032500.0,924210.0,746300.0,2062700.0,1167500.0,982730.0,1335400.0,2288700.0
sp|Q99LE6|ABCF2_MOUSE,914720.0,105970.0,141850.0,756270.0,0.0,0.0,173810.0,0.0,0.0
sp|Q99LF4|RTCB_MOUSE,8299900.0,9653000.0,8066700.0,7761900.0,11801000.0,8463500.0,11914000.0,8758500.0,9591000.0
sp|Q99M28|RNPS1_MOUSE,260220.0,1104000.0,1127800.0,703630.0,921690.0,666050.0,632400.0,424200.0,470500.0
sp|Q99M31|HSP7E_MOUSE,308030.0,326380.0,226650.0,304780.0,233760.0,0.0,338050.0,0.0,120170.0
sp|Q99M87|DNJA3_MOUSE,1467600.0,4895500.0,6717900.0,3714100.0,5334800.0,3451900.0,8601900.0,4752700.0,5085400.0
sp|Q99MN1|SYK_MOUSE,241720.0,798470.0,159120.0,245960.0,224730.0,0.0,0.0,118830.0,75738.0
sp|Q99MN9|PCCB_MOUSE,4751100.0,148240000.0,75303000.0,18731000.0,308800000.0,209600000.0,47206000.0,304500000.0,256010000.0
sp|Q99MR8|MCCA_MOUSE,7414500.0,160370000.0,98455000.0,28730000.0,278630000.0,170510000.0,58638000.0,241410000.0,231780000.0
tr|Q3UXD9|Q3UXD9_MOUSE,0.0,255750.0,371070.0,159600.0,3402800.0,5609800.0,764980.0,2140000.0,5052600.0
sp|Q99N57|RAF1_MOUSE,245330.0,212220.0,284270.0,391050.0,0.0,51650.0,765820.0,0.0,340420.0
tr|E9Q804|E9Q804_MOUSE,2066300.0,1082400.0,1351800.0,1910100.0,988300.0,616700.0,2528600.0,1127500.0,1332500.0
tr|A5D6P2|A5D6P2_MOUSE,167940.0,336390.0,199210.0,364320.0,215700.0,97522.0,339300.0,108370.0,225820.0
sp|Q99P72|RTN4_MOUSE,924580.0,1685500.0,722310.0,1680500.0,1314500.0,124940.0,408390.0,167240.0,223750.0
tr|A0A2R8VHH1|A0A2R8VHH1_MOUSE,675560.0,890910.0,834870.0,817490.0,782950.0,407660.0,1638900.0,557710.0,769700.0
tr|A2AVJ7|A2AVJ7_MOUSE,969990.0,259880.0,76289.0,524490.0,111400.0,0.0,0.0,0.0,0.0
sp|Q9CPN8|IF2B3_MOUSE,731660.0,2414800.0,1563200.0,875990.0,1831700.0,1010000.0,1500700.0,1662000.0,1608700.0
sp|Q9CPQ3|TOM22_MOUSE,592960.0,3430900.0,2272500.0,2250700.0,611060.0,583350.0,2949000.0,1075000.0,595830.0
sp|Q9CPR4|RL17_MOUSE,10578000.0,14354000.0,4981800.0,2833000.0,5251100.0,2510100.0,1957000.0,2784200.0,3368100.0
sp|Q9CPU4|MGST3_MOUSE,328710.0,277530.0,437690.0,496440.0,0.0,0.0,1028800.0,0.0,0.0
sp|Q9CQ65|MTAP_MOUSE,735730.0,1324600.0,668150.0,800850.0,1818600.0,1742700.0,1017600.0,1909200.0,1997100.0
sp|Q9CQ92|FIS1_MOUSE,0.0,701090.0,282180.0,0.0,961940.0,558990.0,0.0,614380.0,951080.0
sp|Q9CQC7|NDUB4_MOUSE,844530.0,2847600.0,2153900.0,2049100.0,1531700.0,1750200.0,2328200.0,1978400.0,2540400.0
sp|Q9CQD1|RAB5A_MOUSE,740800.0,476150.0,513940.0,574210.0,0.0,142970.0,651120.0,154590.0,218660.0
sp|Q9CQE8|RTRAF_MOUSE,42402.0,1254900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|Q9CQN1|TRAP1_MOUSE,366930.0,2407500.0,1262100.0,583100.0,2536900.0,1721000.0,964680.0,1800800.0,1921900.0
sp|Q9CQR4|ACO13_MOUSE,1012300.0,0.0,1029500.0,917990.0,1213700.0,795310.0,673050.0,0.0,1179600.0
sp|Q9CQS8|SC61B_MOUSE,523750.0,577050.0,497820.0,597700.0,2018400.0,1991400.0,601030.0,1458100.0,1391100.0
sp|Q9CQT1|MTNA_MOUSE,804210.0,3210200.0,3105800.0,1679300.0,3141200.0,3270800.0,1768600.0,2492500.0,4164800.0
sp|Q9CQU0|TXD12_MOUSE,0.0,3307800.0,0.0,257320.0,5041500.0,4572300.0,2515800.0,4491700.0,2285500.0
sp|Q9CQU3|RER1_MOUSE,1175700.0,2736600.0,1770600.0,1699200.0,3354000.0,1524900.0,2202900.0,1596700.0,1528900.0
sp|Q9CQV8|1433B_MOUSE,256160.0,4283800.0,442120.0,316090.0,1336000.0,595670.0,473090.0,87147.0,453310.0
sp|Q9CQW1|YKT6_MOUSE,5067300.0,17910000.0,2578400.0,10844000.0,18148000.0,2281200.0,0.0,0.0,0.0
tr|A0A0N4SVB8|A0A0N4SVB8_MOUSE,884140.0,9318800.0,5470100.0,4372500.0,17560000.0,6717400.0,6497600.0,14838000.0,13359000.0
sp|Q9CQW9|IFM3_MOUSE,4405000.0,13901000.0,5483500.0,13652000.0,13214000.0,548670.0,0.0,0.0,0.0
sp|Q9CQY5|MAGT1_MOUSE,677630.0,2869000.0,937100.0,1081500.0,3474000.0,1085500.0,1210900.0,2366300.0,1915600.0
sp|Q9CQZ0|ORML2_MOUSE,0.0,0.0,1706400.0,859110.0,2196200.0,0.0,0.0,0.0,1622300.0
sp|Q9CR57|RL14_MOUSE,15983000.0,37561000.0,13868000.0,17591000.0,18847000.0,13034000.0,12883000.0,13677000.0,13558000.0
sp|Q9CR58|KMCP1_MOUSE,61756.0,298830.0,175240.0,77918.0,0.0,128050.0,194720.0,0.0,0.0
sp|Q9CR62|M2OM_MOUSE,465430.0,3464400.0,2423200.0,1292800.0,4320700.0,3743400.0,3253100.0,5320400.0,5759600.0
tr|A0A0R4J1Z3|A0A0R4J1Z3_MOUSE,13578000.0,16702000.0,14783000.0,16799000.0,16595000.0,7923900.0,19873000.0,17285000.0,15268000.0
sp|Q9CR68|UCRI_MOUSE,416040.0,959290.0,1750800.0,566230.0,4285800.0,2380400.0,2494000.0,3660900.0,3822500.0
sp|Q9CRA4|MSMO1_MOUSE,1291000.0,1276400.0,1428700.0,1276500.0,968840.0,465980.0,1450300.0,577870.0,1325900.0
tr|S4R238|S4R238_MOUSE,1051300.0,3350100.0,1337200.0,1147100.0,2939600.0,1068200.0,2115700.0,2251400.0,2414100.0
tr|A0A0R4J0W6|A0A0R4J0W6_MOUSE,11846000.0,32692000.0,30429000.0,23366000.0,34880000.0,21452000.0,35644000.0,34659000.0,37356000.0
sp|Q9CSH3|RRP44_MOUSE,766620.0,98111.0,298830.0,166630.0,0.0,0.0,232790.0,0.0,0.0
sp|Q9CT10|RANB3_MOUSE,174710.0,2137100.0,900830.0,262830.0,1945400.0,608940.0,976030.0,990140.0,1044000.0
sp|Q9CU62|SMC1A_MOUSE,89380.0,273710.0,162220.0,131830.0,293510.0,125730.0,205700.0,324090.0,293870.0
sp|Q9CW03|SMC3_MOUSE,29988.0,242700.0,94638.0,39066.0,351590.0,154530.0,160280.0,279700.0,212820.0
sp|Q9CWJ9|PUR9_MOUSE,32351.0,821270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|Q9CWK8|SNX2_MOUSE,182760.0,769790.0,404480.0,528850.0,763630.0,401040.0,423750.0,271440.0,146370.0
sp|Q9CWR7|STEA1_MOUSE,735280.0,1841000.0,693440.0,700610.0,952890.0,110760.0,278080.0,57134.0,0.0
sp|Q9CWS4|INT11_MOUSE,309500.0,156390.0,341220.0,292690.0,535240.0,124130.0,360980.0,524500.0,652020.0
sp|Q9CX30|YIF1B_MOUSE,552430.0,2975000.0,1623100.0,1114300.0,2735000.0,1271800.0,1702500.0,1854000.0,2507700.0
sp|Q9CX34|SGT1_MOUSE,93872.0,227940.0,71444.0,164220.0,135070.0,96607.0,255290.0,321150.0,0.0
sp|Q9CX86|ROA0_MOUSE,1214900.0,2687200.0,2100000.0,1581100.0,1763900.0,1699200.0,2639300.0,2389700.0,2407000.0
sp|Q9CXL3|CG050_MOUSE,0.0,279870.0,0.0,0.0,473990.0,215430.0,117600.0,942730.0,0.0
sp|Q9CXW4|RL11_MOUSE,13346000.0,15832000.0,8651100.0,11831000.0,9314100.0,5727000.0,9998400.0,6885400.0,5654200.0
sp|Q9CXY6|ILF2_MOUSE,66720.0,315870.0,303900.0,71556.0,190940.0,235030.0,357800.0,124320.0,148010.0
sp|Q9CXY9|GPI8_MOUSE,842920.0,2188300.0,1556400.0,1519800.0,2010300.0,1490300.0,2231600.0,2344800.0,2528100.0
sp|Q9CY27|TECR_MOUSE,7834100.0,32236000.0,21640000.0,14379000.0,31525000.0,20509000.0,24052000.0,28501000.0,37563000.0
sp|Q9CY50|SSRA_MOUSE,1038300.0,3050300.0,1456200.0,1286300.0,3595300.0,1286000.0,3065500.0,2211600.0,3104700.0
tr|A0A0R4J047|A0A0R4J047_MOUSE,129730.0,699060.0,180990.0,174880.0,557010.0,472660.0,525570.0,231690.0,196910.0
sp|Q9CZE3|RAB32_MOUSE,1087000.0,2286900.0,350060.0,2063400.0,2158000.0,0.0,461060.0,0.0,0.0
sp|Q9CZM2|RL15_MOUSE,5640000.0,13744000.0,4455700.0,4341700.0,10023000.0,4912400.0,4736600.0,6593100.0,5143300.0
sp|Q9CZN7|GLYM_MOUSE,701520.0,2357000.0,1208700.0,895430.0,2405800.0,1116700.0,938080.0,2336300.0,931690.0
sp|Q9CZU4|ERAL1_MOUSE,47175.0,465300.0,243850.0,218300.0,469340.0,262030.0,357330.0,512370.0,526740.0
sp|Q9CZU6|CISY_MOUSE,0.0,383080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tr|E9PUC2|E9PUC2_MOUSE,311630.0,503440.0,638030.0,733650.0,332690.0,86894.0,353580.0,64161.0,0.0
sp|Q9D023|MPC2_MOUSE,205570.0,2055200.0,1699300.0,760780.0,3406700.0,1904400.0,1085500.0,3120400.0,3492000.0
sp|Q9D024|CCD47_MOUSE,55555.0,329660.0,34237.0,45124.0,366230.0,0.0,57833.0,148680.0,201790.0
sp|Q9D051|ODPB_MOUSE,1230000.0,4022400.0,3118100.0,2831300.0,7567700.0,2459900.0,3050300.0,3881200.0,4653400.0
sp|Q9D0D3|PAPD1_MOUSE,135210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|Q9D0D4|DIM1_MOUSE,183610.0,165230.0,448120.0,378840.0,0.0,0.0,690390.0,0.0,307330.0
sp|Q9D0E1|HNRPM_MOUSE,4325000.0,19481000.0,10037000.0,6722500.0,20435000.0,11379000.0,9884400.0,19595000.0,17407000.0
sp|Q9D0F3|LMAN1_MOUSE,1203100.0,3158500.0,639120.0,1755000.0,1597300.0,573610.0,422440.0,933360.0,756230.0
