Gene_id,E1_24,E2_24,E3_24,E1_48,E2_48,E3_48,C1,C2,C3
tr|E9PXY1|E9PXY1_MOUSE,21.99655486091774,22.310524030465082,22.124109949833834,21.906281419120294,21.854603623064378,-inf,22.392887571814928,21.583940332440545,-inf
sp|A2A6A1|GPTC8_MOUSE,23.140444741490377,23.368796308237084,23.535521245430083,23.38771760397217,23.450355465577893,23.380733726136352,24.14553790347251,23.39545254979518,23.170737447989623
tr|F6VYE2|F6VYE2_MOUSE,-inf,19.867269689048236,-inf,19.504884921410106,19.452619306225138,-inf,20.192437307939855,19.94163225266887,-inf
tr|F6Y3V0|F6Y3V0_MOUSE,23.237291082989877,23.02772920075122,22.926655048458258,23.366130081196783,-inf,-inf,-inf,-inf,-inf
sp|A2AH22|AMRA1_MOUSE,22.44475608969503,22.07345907844736,22.36329849041362,21.93488295783085,21.930847041406714,22.042366092741396,22.816752435644524,22.41307418590123,22.24858314334562
sp|A2AN08|UBR4_MOUSE,27.263918469698048,26.714632279370154,27.134475987465915,27.535936469217923,26.709908580609692,26.843260151196514,27.631522683378925,26.55385471615198,27.04895193625566
sp|A3KGB4|TBC8B_MOUSE,-inf,-inf,-inf,-inf,20.06907209307411,-inf,-inf,-inf,-inf
sp|A6X919|D19L1_MOUSE,23.4181542394652,23.14042913846168,23.643393826326633,23.439997221856032,23.433007714483047,23.63156431299157,23.930847041406714,23.368529907157775,24.023437624626023
sp|B1ARD6|SLFN9_MOUSE,25.284962440709727,25.275580349316886,25.62803541089034,25.545807252415962,25.066569799337874,25.310461624012262,25.430617167058053,25.040845540267483,25.468988894202518
tr|E9QAI5|E9QAI5_MOUSE,27.701208090726222,27.90741653733096,28.159088249640952,28.046508143952664,28.049938678524075,28.06188171486763,28.244859776756957,27.954546624250934,28.155811476704162
tr|A0A0R4J260|A0A0R4J260_MOUSE,23.224497524821306,22.73809885858374,23.48406860611619,23.45450313026763,23.056095226681695,23.284044628374502,23.704193260475915,23.15349203856349,23.202650563370288
sp|B2RX14|TUT4_MOUSE,-inf,-inf,-inf,21.590579740522323,-inf,-inf,-inf,-inf,-inf
sp|B2RX88|CSPP1_MOUSE,-inf,23.085924942081444,24.032546217048996,22.362255278572473,-inf,21.468616088728833,24.05133973127708,-inf,-inf
sp|B2RXS4|PLXB2_MOUSE,22.59593762799071,23.143141528774464,-inf,22.848484643334828,-inf,-inf,-inf,-inf,-inf
sp|B2RY56|RBM25_MOUSE,23.948332294313513,22.54059065294408,23.490815629786088,23.74990788068703,22.473033847815376,22.944476870825216,24.002043769364693,22.6179570381718,23.022066362096794
sp|C0HKE5|H2A1G_MOUSE,-inf,24.816166490314238,-inf,-inf,24.346854010506274,23.54238672543362,-inf,24.447520660096664,23.618629257664065
sp|D3YXK1|SAMD1_MOUSE,-inf,-inf,-inf,-inf,20.977640485110584,21.192316897720623,20.66379434619952,21.160787311773422,21.476993355027197
tr|E9PUQ9|E9PUQ9_MOUSE,22.859218549496422,22.975333011634344,-inf,23.46013988819493,23.2092260703276,-inf,-inf,-inf,-inf
sp|E9PVA8|GCN1_MOUSE,21.494336069509774,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
sp|E9PVB5|TTC17_MOUSE,22.100531453331104,-inf,-inf,-inf,-inf,-inf,22.572120090861585,-inf,-inf
sp|E9PYL2|PRR12_MOUSE,21.822054174359703,-inf,22.110283210499617,22.032478956971083,-inf,-inf,22.37286612261738,-inf,-inf
tr|A0A140T8I9|A0A140T8I9_MOUSE,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,19.438840573895366
tr|E9Q1Y3|E9Q1Y3_MOUSE,-inf,-inf,-inf,-inf,22.800512089392683,-inf,-inf,-inf,-inf
sp|E9Q4Z2|ACACB_MOUSE,-inf,27.507561541408556,27.415706700525842,-inf,28.030548096980578,28.35190779971823,-inf,28.277151231117777,27.828264250483194
sp|E9Q634|MYO1E_MOUSE,21.735291576098334,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
tr|F6YZU5|F6YZU5_MOUSE,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,20.000583247239355
sp|E9QAT4|SC16A_MOUSE,23.70714593025483,25.699832306321383,25.43182887280415,25.222877429153144,26.243543883785332,26.17358031054442,25.59965932103178,26.24702611522791,26.40499833400247
sp|F8VPU2|FARP1_MOUSE,23.611104968025383,23.09453585399798,23.35850418897251,23.537773882266663,22.876464487243528,23.070907082925604,23.10741249202688,22.621471522348035,23.129402515369204
sp|G3X9J0|SI1L3_MOUSE,-inf,-inf,-inf,-inf,-inf,21.7982787689982,-inf,-inf,-inf
sp|G5E829|AT2B1_MOUSE,22.911776709058863,23.279942644515337,22.538673953082668,23.447835913696,23.751543241872,-inf,-inf,-inf,-inf
tr|E9Q5B5|E9Q5B5_MOUSE,23.288839045003733,22.784685960547726,23.798773164342776,21.866085070910255,22.99372482811338,23.713662558887968,23.294318974318877,23.03511656399657,23.724528008483063
sp|O08547|SC22B_MOUSE,21.979386117345545,23.008674813430154,21.89400654024716,22.17337825161418,22.837804994891073,22.050592672466447,21.551638801415073,-inf,22.590328457628946
sp|O08579|EMD_MOUSE,-inf,23.249538254298006,22.945673868729735,-inf,23.730966767553436,23.58543113465035,22.244320859518016,23.840477525466998,24.125419146361534
sp|O08749|DLDH_MOUSE,22.07942879205576,23.661556312281895,23.757557665520828,22.99192729242795,23.329097749035565,24.568715075577327,23.557306631232823,23.45938959171921,23.932740283100607
sp|O08917|FLOT1_MOUSE,-inf,-inf,-inf,22.9215976302558,-inf,-inf,-inf,-inf,-inf
sp|O09005|DEGS1_MOUSE,22.754645330266612,-inf,22.62569100900644,-inf,-inf,22.17904042291003,22.650817734734378,22.19078078585832,-inf
sp|O09044|SNP23_MOUSE,23.9135125295372,24.528920959851412,22.780727179038863,24.23556844440966,23.73820196346432,21.278667239946444,-inf,-inf,-inf
tr|A0A338P7C0|A0A338P7C0_MOUSE,-inf,-inf,20.76708847071111,-inf,-inf,-inf,-inf,-inf,20.922813754226024
sp|O09106|HDAC1_MOUSE,24.738356606970413,25.370127576247842,25.72064569618453,25.186691584171964,25.33786712894145,25.22029624883874,25.45450313026763,25.27462100424714,25.63807149434688
sp|O09110|MP2K3_MOUSE,24.069973495815642,23.298380342451303,23.5818735982442,23.747348911906414,22.99251519477192,22.78931075378424,23.698269729733987,22.713201057576857,23.136679522851004
sp|O09131|GSTO1_MOUSE,-inf,23.274549916265613,-inf,-inf,-inf,-inf,-inf,-inf,-inf
tr|Q9CQM8|Q9CQM8_MOUSE,25.391098550179223,25.41519089964767,23.88259678237192,25.27430108074192,-inf,-inf,24.20486065236438,24.329439968607083,24.52318815194678
sp|O09172|GSH0_MOUSE,26.63145329802165,25.650313767080576,25.959408233562687,26.54288851700917,25.22780570109519,25.373251229059587,26.502244002907993,25.304137661635767,25.235897072380055
sp|O35126|ATN1_MOUSE,25.218301892424375,26.086103173601952,26.2600819416614,25.92125257262191,26.209516133282893,25.50570036036695,26.341926635546614,26.09180305634761,25.99694700359106
sp|O35129|PHB2_MOUSE,22.891320180778408,23.474816970968586,-inf,-inf,22.58863687052575,22.204487564089813,22.4154746129514,21.874289494307884,-inf
sp|O35280|CHK1_MOUSE,23.045485723148232,22.951306061504134,23.02842074039673,22.87552739233751,22.356571252771936,-inf,23.020185105190883,-inf,-inf
tr|A0A0G2JG10|A0A0G2JG10_MOUSE,-inf,21.182045121827144,-inf,-inf,-inf,-inf,-inf,-inf,-inf
sp|O35295|PURB_MOUSE,22.904095809318946,23.72858154716032,23.76920911616757,23.04138042274871,23.998949147343232,23.55367897419165,23.689978356102596,23.993863007366976,23.71051302691184
tr|Q4FJZ2|Q4FJZ2_MOUSE,21.65425316739479,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
sp|O35375|NRP2_MOUSE,-inf,-inf,22.49316354384478,-inf,-inf,-inf,-inf,-inf,-inf
sp|O35379|MRP1_MOUSE,21.23584595738985,-inf,-inf,21.55912871753842,22.018691912975374,-inf,20.897777520898398,-inf,21.656000565084128
sp|O35382|EXOC4_MOUSE,21.38384770445895,21.941130732276157,20.704298817091356,21.55065285686725,21.56160120321794,21.08349231235982,21.385849764874234,21.284553027344817,20.918088726564655
sp|O35387|HAX1_MOUSE,24.10996452372101,23.86221130083169,24.291932845867645,24.068006072305934,23.390344268404416,24.02563569543289,24.57137954704095,23.35702787408953,23.869101290570804
sp|O35516|NOTC2_MOUSE,23.1911423711166,-inf,-inf,23.345839433206983,-inf,-inf,-inf,-inf,-inf
tr|E9Q855|E9Q855_MOUSE,23.146579240762485,-inf,23.307720011548692,23.4187976391284,-inf,-inf,23.569526522731113,-inf,22.88468478114152
sp|O35648|CETN3_MOUSE,-inf,-inf,21.525113571380192,-inf,-inf,-inf,-inf,-inf,-inf
sp|O35654|DPOD2_MOUSE,24.30465991679365,24.12139312820419,24.37636813329993,24.532611327922524,24.300476572355947,24.18835280548498,24.515809542127872,24.299638445856257,24.359442876116862
sp|O35691|PININ_MOUSE,-inf,20.561694421648554,-inf,-inf,-inf,-inf,-inf,-inf,-inf
sp|O35704|SPTC1_MOUSE,21.8248142724195,22.278100031352192,22.44412416572417,22.089194415610184,22.082615560560797,22.136210134934593,22.256724687065766,22.206277508538886,-inf
sp|O35730|RING1_MOUSE,21.366236824938525,-inf,21.4227546657831,21.63767912652064,21.485125678688817,-inf,21.494921975179484,-inf,-inf
tr|Q8C2Q7|Q8C2Q7_MOUSE,27.47800005812984,26.74021103724224,26.941229258970882,27.205364168538438,26.92161578889797,26.86431482032098,27.434042389480176,27.03202066422511,26.963559177913044
sp|O35740|CITE2_MOUSE,-inf,-inf,-inf,20.090293365621655,-inf,-inf,-inf,-inf,-inf
tr|Q5SSP3|Q5SSP3_MOUSE,-inf,23.890225677001283,-inf,24.227658832008135,24.072756094329172,24.595197828138925,-inf,-inf,24.01733312310249
sp|O35963|RB33B_MOUSE,-inf,-inf,-inf,-inf,23.146237391990883,-inf,-inf,22.94383329735855,23.223186860684745
sp|O54724|CAVN1_MOUSE,27.389113614878553,28.93466478462823,27.06825214702141,28.880724103034247,28.860679001650347,26.536366396479487,22.621471522348035,-inf,-inf
sp|O54734|OST48_MOUSE,26.64402678647757,26.767745194133397,27.036638971682876,27.188484865995015,26.99862640880696,27.102194710453716,27.32345655467131,26.913535355365124,27.267851957188608
sp|O54833|CSK22_MOUSE,-inf,21.475806643475853,21.404732039663735,-inf,-inf,-inf,-inf,-inf,-inf
sp|O54916|REPS1_MOUSE,-inf,-inf,-inf,22.608693395021795,-inf,-inf,-inf,-inf,-inf
sp|O54946|DNJB6_MOUSE,26.07763313650254,25.618909256702477,26.188484865995015,26.257872208399615,25.627534552400203,25.47367181518077,26.467559283093077,25.583997699481962,25.7073829362583
sp|O54962|BAF_MOUSE,-inf,30.14625196106259,26.712665950810493,-inf,30.589690773630387,30.406085733498664,25.943779653275048,31.6351261312452,30.325388017268168
sp|O54988|SLK_MOUSE,-inf,22.396367509308178,-inf,22.5291712508241,22.19318964420751,-inf,-inf,-inf,-inf
sp|O55131|SEPT7_MOUSE,25.18635155312803,25.923407830075725,23.133657121401583,25.835281739391668,26.36608004234896,23.310357607258286,-inf,22.398352282770897,-inf
sp|O55143|AT2A2_MOUSE,27.414900680592655,27.618489237763836,27.76382568370211,27.593275421137438,27.92643110283275,28.07750071514469,27.703586160013387,27.91524626402224,28.27092868517235
tr|Q9DCC1|Q9DCC1_MOUSE,21.665226603243173,-inf,-inf,22.128993663973333,-inf,-inf,21.817025795378076,-inf,-inf
sp|O70126|AURKB_MOUSE,22.776054657081975,22.342045361221775,23.327179817827975,23.051024353629984,22.32874175454722,-inf,23.07208548797982,-inf,-inf
sp|O70133|DHX9_MOUSE,22.93191116871432,22.522170588759895,23.39257317925765,22.228877392713084,-inf,22.70349639304945,22.67616025586656,22.416866578686314,22.352832270178443
sp|O70152|DPM1_MOUSE,22.842282046325046,22.6403517459946,22.823318254910994,22.690404715925688,23.06871137422215,23.20629241541621,23.04173133163544,23.22947895276468,23.120317623168628
sp|O70194|EIF3D_MOUSE,24.849763958470835,24.352589843430646,24.388637480606352,23.978932456116848,22.9687047565786,-inf,24.548867052165022,-inf,23.32484746834038
tr|D3YX62|D3YX62_MOUSE,-inf,22.389399220033344,-inf,-inf,21.85319531721527,-inf,-inf,-inf,-inf
sp|O70306|TBX15_MOUSE,-inf,-inf,-inf,-inf,-inf,-inf,21.714983314723035,-inf,-inf
sp|O70318|E41L2_MOUSE,25.974672429959625,26.817508929648913,24.67206444351125,26.845893899409475,26.71999327676361,22.435731294239424,-inf,-inf,22.004943246041062
sp|O70472|TM131_MOUSE,22.59315857014795,22.905473680235765,23.335245315445704,22.840727221393433,23.096531795195627,21.928174246084343,23.662751810896374,23.07018647237822,22.959253446261332
sp|O70475|UGDH_MOUSE,26.834365727204403,-inf,-inf,24.982853654244856,-inf,-inf,-inf,-inf,-inf
sp|O70503|DHB12_MOUSE,-inf,24.164229326114448,23.744066794657737,23.026767240882265,23.672927686642996,23.594571547206034,23.569642406504894,23.199958046415524,23.675621997068056
tr|A0A067XG53|A0A067XG53_MOUSE,-inf,-inf,-inf,22.144760296036612,22.362201760189823,-inf,-inf,-inf,-inf
sp|O88477|IF2B1_MOUSE,23.78376721185774,23.669904073175104,23.665682023368245,23.56441839944188,23.557890883879566,23.76131667025389,24.07528850041909,23.586691380547425,23.44164435113797
sp|O88554|PARP2_MOUSE,-inf,23.699329288419165,-inf,-inf,-inf,-inf,-inf,23.86306253207335,-inf
sp|O88569|ROA2_MOUSE,-inf,-inf,-inf,-inf,-inf,22.64895436801443,-inf,-inf,-inf
tr|A2AGN7|A2AGN7_MOUSE,23.175344264439488,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
sp|O88736|DHB7_MOUSE,-inf,-inf,-inf,-inf,-inf,22.037548294477137,-inf,-inf,22.56555768437854
tr|S4R1L5|S4R1L5_MOUSE,29.155642617712285,26.47032398994421,27.55391329204841,28.342062321234952,25.352556169826926,24.878813917659453,28.0589439071136,24.75440067091284,25.850431806598767
sp|O88986|KBL_MOUSE,-inf,22.910057102273687,23.163968389585488,22.923212855048412,23.486402965218367,23.5451002222421,23.102294845455724,23.32704272512669,23.59662018361339
sp|O89023|TPP1_MOUSE,-inf,22.222464750512476,22.213118462690815,-inf,22.37291924685942,-inf,22.204815886865376,-inf,-inf
sp|P00375|DYR_MOUSE,22.81638136456841,-inf,22.03113309648737,-inf,22.14914052788228,-inf,-inf,22.403042198720577,21.790743025190608
sp|P00405|COX2_MOUSE,26.23578753804053,26.02757735498695,25.86705189038525,26.16568663269398,26.169227882905567,25.21896698427214,26.632840371526143,26.06615917286476,25.941184474943782
tr|G3UZP7|G3UZP7_MOUSE,-inf,22.468864636415017,-inf,-inf,22.303657019858832,21.49672702120117,-inf,-inf,-inf
tr|F8WI35|F8WI35_MOUSE,25.970706963231134,30.04895193625566,29.761592495009857,27.61196325865039,30.84677572866768,30.53778869060585,28.505594367248978,31.69079099570868,29.92464847803717
sp|P03888|NU1M_MOUSE,-inf,22.074406747285263,-inf,22.47513868900671,-inf,22.938458991014894,22.624218939359704,22.80559825410624,22.944065732007076
sp|P03975|IGEB_MOUSE,27.598112149169186,27.383439048188496,27.459905462459947,27.34950544987431,27.261589085160256,27.037162845119365,27.480313429261404,27.204058393263598,27.31440871379941
sp|P04184|KITH_MOUSE,22.403120234963513,-inf,-inf,22.1000180615581,-inf,-inf,22.10008224552167,-inf,-inf
sp|P04627|ARAF_MOUSE,21.091004005111643,21.4720422707181,21.689658503525987,21.403120234963513,21.468814930303246,21.846247891569487,21.41704692039724,21.413177512314228,22.01621115723239
sp|P05064|ALDOA_MOUSE,22.850241024392606,24.98537501301997,-inf,-inf,23.469113141288748,23.727023841368297,-inf,23.6150404621794,23.29782083302374
sp|P06151|LDHA_MOUSE,23.83537812790287,26.03307157849134,-inf,23.291792362393082,23.57195812937912,23.810784206489846,23.000015822317117,23.438728918441697,22.705396148304867
sp|P06537|GCR_MOUSE,-inf,-inf,21.02188004070021,-inf,20.615758935820192,20.669860832753667,-inf,-inf,21.17127210481265
sp|P06795|MDR1B_MOUSE,23.08427120023993,22.365996640412256,22.70229191954059,23.11516623927335,22.156720081165446,-inf,22.139836098292868,-inf,-inf
tr|A0A0G2JGD2|A0A0G2JGD2_MOUSE,-inf,22.900838806918596,21.700917168802032,21.33745204224643,23.307720011548692,22.381341215612668,22.215253329138918,23.863724253756228,22.015632834112647
sp|P07356|ANXA2_MOUSE,25.20538281391121,23.44720533759396,-inf,26.065152643788597,24.303893877847756,21.94760126961532,-inf,21.640815085258513,-inf
sp|P07901|HS90A_MOUSE,24.76506590618401,26.56206141068031,23.385612823745262,23.74057134426326,23.768704483247358,24.293336928743326,22.49132956259716,23.429947103330637,23.871265310015936
sp|P08113|ENPL_MOUSE,24.709671989190205,26.386238000928913,23.513642790720503,24.128568964851723,24.647407041755717,24.636938310448542,-inf,24.28538584954887,24.06825214702141
sp|P08249|MDHM_MOUSE,-inf,22.49416513552482,22.224526964272815,-inf,23.307025105200836,24.35077034317294,-inf,23.728996651476486,23.662751810896374
sp|P08752|GNAI2_MOUSE,23.370127576247842,23.561041766111124,22.853309555403673,24.325602464691958,23.39021304869985,22.69025550431993,-inf,-inf,-inf
sp|P09055|ITB1_MOUSE,23.308275695731155,22.960279155278315,-inf,23.348408311237,23.24712030886082,-inf,-inf,-inf,-inf
sp|P09103|PDIA1_MOUSE,-inf,22.623638620477813,-inf,-inf,24.072756094329172,24.725152371609177,-inf,23.878299429464484,24.00290220985229
sp|P09405|NUCL_MOUSE,26.92761829684393,26.61512467681985,26.61006307709791,26.59405893323795,26.361904027944867,26.636855359596648,26.588922750847875,26.222822166538013,26.26262881373533
sp|P09411|PGK1_MOUSE,23.493016911109653,23.774848978309198,-inf,-inf,23.607497383016035,23.270135606325326,-inf,-inf,-inf
sp|Q3THW5|H2AV_MOUSE,-inf,25.781092521553038,-inf,-inf,26.31054829891216,26.20217226080679,-inf,27.273643237323313,25.47388853600451
tr|A0A0A6YW67|A0A0A6YW67_MOUSE,27.514801805646695,26.83869959407097,26.63491848449057,27.268030497506995,27.346972331394504,27.007101200491533,26.052107138822834,27.132025840752746,26.0951478068966
sp|P0CL69|ZN703_MOUSE,-inf,-inf,22.208660651828488,-inf,22.87822457953109,22.686285075275414,22.784466312995384,23.33087640500855,23.114530949660438
sp|P0DP28|CALM3_MOUSE,-inf,-inf,-inf,-inf,22.2659080092311,22.695681136002055,-inf,22.25153326354064,-inf
tr|A0A494BBD8|A0A494BBD8_MOUSE,21.874101841306114,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
sp|P10126|EF1A1_MOUSE,32.480847868650635,32.328119837086234,32.37999465429483,32.68885439417797,32.23197833292121,32.23169229389319,32.554901401776014,32.27350429621078,32.334127681790584
sp|P10404|ENV1_MOUSE,-inf,21.62573559373815,-inf,-inf,-inf,-inf,-inf,-inf,-inf
sp|P10605|CATB_MOUSE,-inf,23.380601629350938,23.88548562138694,22.635267313969084,24.06718551999119,24.467497093941144,22.356920446780876,23.517011888260374,24.964022106550132
sp|P10639|THIO_MOUSE,26.398554524099744,25.21482364472547,25.778488061746394,26.233851058860903,24.653488014875716,26.164363613285836,25.702846736205856,24.96750033843955,25.946972470401747
sp|P10649|GSTM1_MOUSE,-inf,22.999344941372666,-inf,-inf,-inf,-inf,-inf,-inf,-inf
sp|P10852|4F2_MOUSE,28.03972707877785,28.808883381841554,27.589494341600556,28.564636444487395,28.956985013868362,27.67215888589062,26.687924735299617,26.802796181682158,26.75455358787105
sp|Q8CGP2|H2B1P_MOUSE,24.600538624008472,29.25194041955662,27.990534391326477,26.15296235166603,29.509450528821812,30.074313846075704,27.796435653917285,30.886709884432392,28.937108912069927
sp|P10922|H10_MOUSE,-inf,25.02648021634964,24.647901049612162,22.127357098742724,26.87020722779697,26.734149555396378,23.263846852381104,27.736086839212245,25.8900168849548
sp|P11087|CO1A1_MOUSE,-inf,23.439236373614317,-inf,-inf,22.21199045268389,22.799583606118635,-inf,21.862457263672773,22.254621527703677
sp|P11440|CDK1_MOUSE,28.168635090135993,28.03752944337113,28.438887517358022,28.182340700924104,27.76224221845601,27.80106987971785,28.174218707028945,27.698892314750026,28.129718902541637
sp|P11499|HS90B_MOUSE,28.885561259187362,29.94558903963911,28.106394407882746,28.227429319123118,28.471425289842358,28.27936708066699,27.85762730800297,28.064453822949336,28.24090849165155
sp|P11983|TCPA_MOUSE,30.11371458895739,29.414940992286102,29.78603181934422,29.834410938817577,29.43549366306122,29.369944599723194,29.893394444072733,29.438451328377862,29.521388223264
sp|P12382|PFKAL_MOUSE,23.805184933650498,24.343062609277332,24.648010806167495,23.449977813193843,24.87380154572489,24.97797231780814,23.987198077670218,24.854527533560347,24.99998142575414
sp|P12970|RL7A_MOUSE,26.745477994401202,26.768628773082774,25.91654519896598,26.627979768533002,26.090612389145978,25.96444081878741,25.645264384167533,25.739979363773433,25.683942525101944
sp|P13011|SCD2_MOUSE,-inf,-inf,24.196930448081787,-inf,23.170951334496415,-inf,23.359844983716684,22.773883709292235,23.582677680058577
sp|P13439|UMPS_MOUSE,23.054406915269887,22.51202764901906,22.33396331982479,22.32022652738442,22.445665574218406,-inf,22.611262594086497,21.95684547184845,22.203741097968287
tr|J3QNW0|J3QNW0_MOUSE,-inf,18.441760845990135,-inf,-inf,-inf,-inf,-inf,-inf,-inf
sp|P14131|RS16_MOUSE,24.335108987069425,24.70128742288873,22.605418929443026,23.513281348894516,22.914370532269384,23.47010673295398,23.09285970697089,22.510048444510144,22.876801692459072
sp|P14148|RL7_MOUSE,26.86242415573274,26.999916929988103,26.24238126967249,26.447347241248895,25.982331443196358,25.946972470401747,25.810220352077874,25.91138814742825,25.778488061746394
sp|P14206|RSSA_MOUSE,-inf,23.18017930282673,-inf,-inf,-inf,22.17471969804119,-inf,-inf,-inf
sp|P14685|PSMD3_MOUSE,25.94699477293378,26.088551626777736,26.216008670751037,26.005046079003144,25.777359673037886,25.710723209756164,26.050343566872996,25.636357554302133,26.003760139849557
sp|P14733|LMNB1_MOUSE,-inf,25.4969220261068,-inf,-inf,25.74688781510148,24.905317587635235,-inf,25.812939530189613,25.589494341600556
sp|P14869|RLA0_MOUSE,26.473687296319305,26.165092382763405,25.343198188174235,25.915747745926765,25.417478360860102,25.320653484521152,25.497835760408606,25.20650109552746,25.17714028955724
sp|P14873|MAP1B_MOUSE,-inf,-inf,-inf,21.083687073756117,-inf,-inf,21.322456328874182,-inf,21.18010340546285
tr|Q3U8S1|Q3U8S1_MOUSE,23.126553873405143,22.561997339956875,-inf,23.713243018342403,-inf,-inf,-inf,-inf,-inf
sp|P15864|H12_MOUSE,24.5936031234191,27.22398223715166,26.412237615294508,25.126679899112816,28.366321880703666,28.588029186682846,25.326151304887226,29.118772158550314,27.441106073438064
sp|P16045|LEG1_MOUSE,25.225086199741597,24.26670877563839,24.618013068427583,24.589551488222373,24.028083445394696,23.908482047548844,24.73603521205695,24.047018042341936,23.853766417720543
sp|P16460|ASSY_MOUSE,24.45305908523811,23.24596057444341,23.821334125830756,25.11255181842203,23.658399786356668,-inf,24.90481246642534,23.437586491267663,23.525997685533603
sp|P16546|SPTN1_MOUSE,23.38968805049868,-inf,-inf,23.6232143936251,-inf,-inf,-inf,-inf,-inf
tr|A0A1D5RLD8|A0A1D5RLD8_MOUSE,30.671180432966956,30.730445337457475,30.859716785493212,30.96457852651823,30.654290731397516,29.943774065234972,31.336550433473587,30.830018802132038,30.393866334863063
sp|P17095|HMGA1_MOUSE,-inf,23.335381630940763,-inf,-inf,22.790882197988147,23.275118522063057,-inf,-inf,22.40223557694906
sp|P17182|ENOA_MOUSE,25.58060913495862,25.05241813373833,25.064967694741373,25.105735264508905,25.393588158733003,25.155879014767393,24.65938013713379,25.363926728397836,24.754655523506003
sp|P17426|AP2A1_MOUSE,-inf,-inf,22.142424955796102,22.865650970474075,-inf,-inf,-inf,-inf,-inf
sp|P17427|AP2A2_MOUSE,24.532611327922524,23.48517482601005,24.010263788274163,25.395975454853783,23.254794505807183,23.45838858904877,24.173179977609,22.86536779110647,23.375838071737657
sp|P17742|PPIA_MOUSE,25.734330478661953,27.236718314954206,24.883715728943695,24.6830858496025,25.302081621784588,25.96208122134946,-inf,25.506093980927275,25.365896551723477
tr|H7BXC3|H7BXC3_MOUSE,-inf,-inf,-inf,-inf,-inf,22.6634034837408,-inf,22.0250949424888,21.166315121068497
sp|P17809|GTR1_MOUSE,23.59331816913488,23.80833106010573,24.19204593797759,23.77323983762971,23.723174294028727,24.10237494845349,24.26513542045843,23.845271810886924,23.990750768535865
sp|Q61696|HS71A_MOUSE,-inf,-inf,21.650752009805963,-inf,-inf,-inf,-inf,-inf,-inf
sp|P17918|PCNA_MOUSE,27.8926130366954,28.267137574880923,28.395379001068857,28.289780192199984,28.671079175813833,28.916043994228293,28.94620282183977,28.80156331966824,28.807072204017846
sp|P18572|BASI_MOUSE,24.12091873951984,24.590351303337002,-inf,25.005859914684564,24.83325609162408,-inf,-inf,-inf,-inf
tr|B1AXN9|B1AXN9_MOUSE,-inf,-inf,21.434968192308155,21.923648111883658,21.400151886331003,-inf,-inf,-inf,21.451915380843577
sp|P18760|COF1_MOUSE,23.961816352763137,23.391786897991448,23.76678526673629,23.668065211393248,24.155686040483605,23.882503497638712,23.8989216529188,23.73603521205695,23.335654223296963
tr|A0A0U1RNJ1|A0A0U1RNJ1_MOUSE,25.40405634078692,25.665058495205795,24.381724066683365,24.449348172787182,22.806345866444715,22.569317908478485,24.138446180956546,22.195954868157926,22.520133306725526
sp|P19253|RL13A_MOUSE,25.188277336908552,24.800403467961154,23.959872495848558,24.748321854807216,23.864385672066025,24.165916599226847,23.827452805275673,23.770217852777602,23.80646387509138
sp|P19324|SERPH_MOUSE,29.961407918396706,31.098484820894146,30.731497720049465,30.666955352219514,31.60372868562328,31.31197551880554,30.97719173465293,31.645470547271827,31.542962295169758
sp|P20029|BIP_MOUSE,29.53521345782925,29.390938708169667,29.06722655869295,29.590458387771335,29.430098692602073,28.85010388409687,29.165260139394235,29.000078163997348,28.892699880640702
sp|P20152|VIME_MOUSE,25.60011322174645,28.707244687488046,28.647221745189725,26.32798497446401,27.56558092572629,29.54980722491963,27.086589147682748,27.271240450714544,27.85964274227726
sp|P20664|PRI1_MOUSE,21.00874319246379,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
sp|P21958|TAP1_MOUSE,-inf,-inf,-inf,-inf,-inf,19.601393586681326,-inf,-inf,-inf
sp|P23116|EIF3A_MOUSE,-inf,22.530005240597696,-inf,-inf,-inf,-inf,-inf,-inf,-inf
sp|P23242|CXA1_MOUSE,26.254902606590814,25.844649454004763,24.030442856068625,25.708277941056377,21.770681634880514,-inf,21.30329469123038,-inf,-inf
tr|D3Z3E8|D3Z3E8_MOUSE,-inf,-inf,-inf,-inf,22.436976826669973,23.180695299038813,-inf,23.426368164563815,23.782867869465466
sp|P23475|XRCC6_MOUSE,-inf,21.563278214109776,-inf,-inf,-inf,-inf,-inf,21.17949608276776,-inf
sp|P23506|PIMT_MOUSE,-inf,-inf,22.671934912479614,-inf,-inf,-inf,-inf,-inf,22.309358664660444
tr|A0A1L1SRG5|A0A1L1SRG5_MOUSE,22.131790407612577,-inf,-inf,-inf,-inf,-inf,21.835455234075408,-inf,-inf
sp|P24472|GSTA4_MOUSE,-inf,22.057847655411855,-inf,-inf,-inf,-inf,-inf,-inf,-inf
sp|P25206|MCM3_MOUSE,23.480375068407806,24.025973563125508,23.87436454867482,23.045252401398162,23.615826274383107,23.72598443567428,23.758777875664805,23.3895567710918,23.774446861369547
